MEAS_DT,EQP_CD,SLAB_NO,WD-SPD,WD-LOD,OSC-FRQ,OSC-STK,MLD-LVL
2024-09-14 01:31:10.500,CC1,S24-00022,319,8346,365,5962,9305
2024-09-14 01:31:10.700,CC1,S24-00022,308,7934,362,6005,9300
2024-09-14 01:31:10.700,CC1,S24-00022,308,7934,362,6005,9295
2024-09-14 01:31:11.000,CC1,S24-00022,308,7934,359,6030,9296
2024-09-14 01:31:11.000,CC1,S24-00022,308,7934,359,6030,9290
2024-09-14 01:31:11.200,CC1,S24-00022,308,8321,360,5991,9285
2024-09-14 01:31:11.200,CC1,S24-00022,308,7934,359,6030,9286
2024-09-14 01:31:11.500,CC1,S24-00022,308,7934,359,6030,9279
2024-09-14 01:31:11.500,CC1,S24-00022,308,8321,360,5991,9276
2024-09-14 01:31:11.600,CC1,S24-00022,308,8321,360,5991,9275
2024-09-14 01:31:11.600,CC1,S24-00022,320,8273,362,5992,9270
2024-09-14 01:31:11.800,CC1,S24-00022,319,8346,365,5962,9270
2024-09-14 01:31:11.800,CC1,S24-00022,319,8346,365,5962,9271
2024-09-14 01:31:12.100,CC1,S24-00022,308,7934,362,6005,9276
2024-09-14 01:31:12.100,CC1,S24-00022,308,7934,362,6005,9280
2024-09-14 01:31:12.300,CC1,S24-00022,308,7934,359,6030,9299
2024-09-14 01:31:12.300,CC1,S24-00022,308,7934,359,6030,9300
2024-09-14 01:31:12.500,CC1,S24-00022,308,8321,360,5991,9321
2024-09-14 01:31:12.500,CC1,S24-00022,308,8321,360,5991,9327
2024-09-14 01:31:12.700,CC1,S24-00022,320,8273,362,5992,9270
2024-09-14 01:31:12.700,CC1,S24-00022,319,8346,365,5962,9270
2024-09-14 01:31:12.900,CC1,S24-00022,319,8346,365,5962,9270
2024-09-14 01:31:12.900,CC1,S24-00022,308,7934,362,6005,9270
2024-09-14 01:31:13.100,CC1,S24-00022,308,7934,362,6005,9270
2024-09-14 01:31:13.100,CC1,S24-00022,308,7934,359,6030,9270
2024-09-14 01:31:13.400,CC1,S24-00022,308,7934,359,6030,9275
2024-09-14 01:31:13.400,CC1,S24-00022,308,8321,360,5991,9285
2024-09-14 01:31:13.600,CC1,S24-00022,308,8321,360,5991,9288
2024-09-14 01:31:13.600,CC1,S24-00022,319,8349,363,6018,9289
2024-09-14 01:31:13.700,CC1,S24-00022,319,8349,363,6018,9288
2024-09-14 01:31:13.700,CC1,S24-00022,321,8282,359,5997,9290
2024-09-14 01:31:14.000,CC1,S24-00022,321,8282,359,5997,9300
2024-09-14 01:31:14.000,CC1,S24-00022,320,8341,365,5948,9301
2024-09-14 01:31:14.200,CC1,S24-00022,320,8341,365,5948,9300
2024-09-14 01:31:14.200,CC1,S24-00022,320,8273,362,5992,9303
2024-09-14 01:31:14.500,CC1,S24-00022,320,8273,362,5992,9317
2024-09-14 01:31:14.500,CC1,S24-00022,319,8346,365,5962,9319
2024-09-14 01:31:14.700,CC1,S24-00022,319,8346,365,5962,9320
2024-09-14 01:31:14.700,CC1,S24-00022,308,7934,362,6005,9324
2024-09-14 01:31:14.800,CC1,S24-00022,308,7934,362,6005,9333
2024-09-14 01:31:14.800,CC1,S24-00022,308,7934,359,6030,9335
2024-09-14 01:31:15.100,CC1,S24-00022,308,7934,359,6030,9330
2024-09-14 01:31:15.100,CC1,S24-00022,308,8321,360,5991,9327
2024-09-14 01:31:15.300,CC1,S24-00022,308,8321,360,5991,9328
2024-09-14 01:31:15.300,CC1,S24-00022,319,8349,363,6018,9329
2024-09-14 01:31:15.500,CC1,S24-00022,319,8349,363,6018,9319
2024-09-14 01:31:15.500,CC1,S24-00022,321,8282,359,5997,9310
2024-09-14 01:31:15.800,CC1,S24-00022,321,8282,359,5997,9308
2024-09-14 01:31:15.800,CC1,S24-00022,320,8341,365,5948,9305
2024-09-14 01:31:15.900,CC1,S24-00022,320,8341,365,5948,9300
2024-09-14 01:31:15.900,CC1,S24-00022,320,8273,362,5992,9295
2024-09-14 01:31:16.100,CC1,S24-00022,320,8273,362,5992,9296
2024-09-14 01:31:16.100,CC1,S24-00022,319,8346,365,5962,9290
2024-09-14 01:31:16.400,CC1,S24-00022,319,8346,365,5962,9285
2024-09-14 01:31:16.400,CC1,S24-00022,308,7934,362,6005,9286
2024-09-14 01:31:16.600,CC1,S24-00022,308,7934,362,6005,9279
2024-09-14 01:31:16.600,CC1,S24-00022,308,7934,359,6030,9276
2024-09-14 01:31:16.900,CC1,S24-00022,308,7934,359,6030,9275
2024-09-14 01:31:16.900,CC1,S24-00022,308,8321,360,5991,9270
2024-09-14 01:31:17.000,CC1,S24-00022,319,8349,363,6018,9270
2024-09-14 01:31:17.000,CC1,S24-00022,319,8349,363,6018,9271
2024-09-14 01:31:17.200,CC1,S24-00022,321,8282,359,5997,9276
2024-09-14 01:31:17.200,CC1,S24-00022,321,8282,359,5997,9280
2024-09-14 01:31:17.500,CC1,S24-00022,320,8341,365,5948,9299
2024-09-14 01:31:17.500,CC1,S24-00022,320,8341,365,5948,9300
2024-09-14 01:31:17.700,CC1,S24-00022,320,8273,362,5992,9321
2024-09-14 01:31:17.700,CC1,S24-00022,320,8273,362,5992,9327
2024-09-14 01:31:17.800,CC1,S24-00022,319,8346,365,5962,9270
2024-09-14 01:31:17.800,CC1,S24-00022,319,8346,365,5962,9270
2024-09-14 01:31:18.100,CC1,S24-00022,308,7934,362,6005,9270
2024-09-14 01:31:18.100,CC1,S24-00022,308,7934,362,6005,9270
2024-09-14 01:31:18.300,CC1,S24-00022,308,7934,359,6030,9270
2024-09-14 01:31:18.300,CC1,S24-00022,308,7934,359,6030,9270
2024-09-14 01:31:18.500,CC1,S24-00022,308,8321,360,5991,9275
2024-09-14 01:31:18.500,CC1,S24-00022,308,8321,360,5991,9285
2024-09-14 01:31:18.800,CC1,S24-00022,319,8349,363,6018,9288
2024-09-14 01:31:18.800,CC1,S24-00022,319,8349,363,6018,9289
2024-09-14 01:31:19.000,CC1,S24-00022,321,8282,359,5997,9288
2024-09-14 01:31:19.000,CC1,S24-00022,321,8282,359,5997,9290
2024-09-14 01:31:19.100,CC1,S24-00022,320,8341,365,5948,9300
2024-09-14 01:31:19.100,CC1,S24-00022,320,8341,365,5948,9301
2024-09-14 01:31:19.400,CC1,S24-00022,320,8273,362,5992,9300
2024-09-14 01:31:19.400,CC1,S24-00022,320,8273,362,5992,9303
2024-09-14 01:31:19.600,CC1,S24-00022,319,8346,365,5962,9317
2024-09-14 01:31:19.600,CC1,S24-00022,319,8346,365,5962,9319
2024-09-14 01:31:19.900,CC1,S24-00022,308,7934,362,6005,9320
2024-09-14 01:31:19.900,CC1,S24-00022,308,7934,362,6005,9324
2024-09-14 01:31:20.100,CC1,S24-00022,308,7934,359,6030,9333
2024-09-14 01:31:20.100,CC1,S24-00022,308,7934,359,6030,9335
2024-09-14 01:31:20.200,CC1,S24-00022,308,8321,360,5991,9330
2024-09-14 01:31:20.200,CC1,S24-00022,308,8321,360,5991,9327
2024-09-14 01:31:20.500,CC1,S24-00022,319,8349,363,6018,9328
2024-09-14 01:31:20.500,CC1,S24-00022,319,8349,363,6018,9329
2024-09-14 01:31:20.700,CC1,S24-00022,321,8282,359,5997,9319
2024-09-14 01:31:20.700,CC1,S24-00022,321,8282,359,5997,9310
2024-09-14 01:31:20.900,CC1,S24-00022,320,8341,365,5948,9308
2024-09-14 01:31:20.900,CC1,S24-00022,320,8341,365,5948,9305
2024-09-14 01:31:21.200,CC1,S24-00022,320,8273,362,5992,9300
2024-09-14 01:31:21.200,CC1,S24-00022,320,8273,362,5992,9295
2024-09-14 01:31:21.400,CC1,S24-00022,319,8346,365,5962,9296
2024-09-14 01:31:21.400,CC1,S24-00022,319,8346,365,5962,9290
2024-09-14 01:31:21.500,CC1,S24-00022,308,7934,362,6005,9285
2024-09-14 01:31:21.500,CC1,S24-00022,308,7934,362,6005,9286
2024-09-14 01:31:21.800,CC1,S24-00022,308,7934,359,6030,9279
2024-09-14 01:31:21.800,CC1,S24-00022,308,7934,359,6030,9276
2024-09-14 01:31:22.000,CC1,S24-00022,308,8321,360,5991,9275
2024-09-14 01:31:22.000,CC1,S24-00022,319,8349,363,6018,9270
2024-09-14 01:31:22.300,CC1,S24-00022,319,8349,363,6018,9270
2024-09-14 01:31:22.300,CC1,S24-00022,321,8282,359,5997,9271
2024-09-14 01:31:22.400,CC1,S24-00022,321,8282,359,5997,9276
2024-09-14 01:31:22.400,CC1,S24-00022,320,8341,365,5948,9280
2024-09-14 01:31:22.600,CC1,S24-00022,320,8341,365,5948,9299
2024-09-14 01:31:22.600,CC1,S24-00022,320,8273,362,5992,9300
2024-09-14 01:31:22.900,CC1,S24-00022,320,8273,362,5992,9321
2024-09-14 01:31:22.900,CC1,S24-00022,319,8346,365,5962,9327
2024-09-14 01:31:23.100,CC1,S24-00022,319,8346,365,5962,9270
2024-09-14 01:31:23.100,CC1,S24-00022,308,7934,362,6005,9270
2024-09-14 01:31:23.300,CC1,S24-00022,308,7934,362,6005,9270
2024-09-14 01:31:23.300,CC1,S24-00022,308,7934,359,6030,9270
2024-09-14 01:31:23.500,CC1,S24-00022,308,7934,359,6030,9270
2024-09-14 01:31:23.500,CC1,S24-00022,308,8321,360,5991,9270
2024-09-14 01:31:23.700,CC1,S24-00022,320,8312,359,6034,9275
2024-09-14 01:31:23.700,CC1,S24-00022,320,8312,359,6034,9285
2024-09-14 01:31:23.900,CC1,S24-00022,320,8302,358,6063,9288
2024-09-14 01:31:23.900,CC1,S24-00022,320,8302,358,6063,9289
2024-09-14 01:31:24.200,CC1,S24-00022,309,7934,359,6026,9288
2024-09-14 01:31:24.200,CC1,S24-00022,309,7934,359,6026,9290
2024-09-14 01:31:24.400,CC1,S24-00022,320,8317,359,5984,9300
2024-09-14 01:31:24.400,CC1,S24-00022,320,8317,359,5984,9301
2024-09-14 01:31:24.500,CC1,S24-00022,321,8270,364,5948,9300
2024-09-14 01:31:24.500,CC1,S24-00022,321,8270,364,5948,9303
2024-09-14 01:31:24.800,CC1,S24-00022,320,8312,361,6018,9317
2024-09-14 01:31:24.800,CC1,S24-00022,320,8312,361,6018,9319
2024-09-14 01:31:25.000,CC1,S24-00022,320,8334,361,5973,9320
2024-09-14 01:31:25.000,CC1,S24-00022,320,8334,361,5973,9324
2024-09-14 01:31:25.300,CC1,S24-00022,319,8351,357,6116,9333
2024-09-14 01:31:25.300,CC1,S24-00022,319,8351,357,6116,9335
2024-09-14 01:31:25.500,CC1,S24-00022,320,8330,358,6165,9330
2024-09-14 01:31:25.500,CC1,S24-00022,320,8330,358,6165,9327
2024-09-14 01:31:25.700,CC1,S24-00022,320,8311,362,5948,9328
2024-09-14 01:31:25.700,CC1,S24-00022,320,8311,362,5948,9329
2024-09-14 01:31:25.900,CC1,S24-00022,320,8283,363,6007,9319
2024-09-14 01:31:25.900,CC1,S24-00022,320,8283,363,6007,9310
2024-09-14 01:31:26.100,CC1,S24-00022,321,8287,362,5964,9308
2024-09-14 01:31:26.100,CC1,S24-00022,321,8287,362,5964,9305
2024-09-14 01:31:26.300,CC1,S24-00022,308,7934,357,6123,9300
2024-09-14 01:31:26.300,CC1,S24-00022,308,7934,357,6123,9295
2024-09-14 01:31:26.600,CC1,S24-00022,320,8295,359,6021,9296
2024-09-14 01:31:26.600,CC1,S24-00022,320,8295,359,6021,9290
2024-09-14 01:31:26.800,CC1,S24-00022,319,8378,360,6016,9285
2024-09-14 01:31:26.800,CC1,S24-00022,319,8378,360,6016,9286
2024-09-14 01:31:26.900,CC1,S24-00022,321,8311,363,5954,9279
2024-09-14 01:31:26.900,CC1,S24-00022,321,8311,363,5954,9276
2024-09-14 01:31:27.200,CC1,S24-00022,320,8330,364,5948,9275
2024-09-14 01:31:27.200,CC1,S24-00022,320,8330,364,5948,9270
2024-09-14 01:31:27.400,CC1,S24-00022,308,7934,358,6024,9270
2024-09-14 01:31:27.400,CC1,S24-00022,308,7934,358,6024,9271
2024-09-14 01:31:27.700,CC1,S24-00022,320,8285,362,6011,9276
2024-09-14 01:31:27.700,CC1,S24-00022,320,8285,362,6011,9280
2024-09-14 01:31:27.900,CC1,S24-00022,308,7934,360,6010,9299
2024-09-14 01:31:27.900,CC1,S24-00022,308,7934,360,6010,9300
2024-09-14 01:31:28.000,CC1,S24-00022,319,8317,363,5988,9321
2024-09-14 01:31:28.000,CC1,S24-00022,319,8317,363,5988,9327
2024-09-14 01:31:28.300,CC1,S24-00022,319,8346,358,5998,9270
2024-09-14 01:31:28.300,CC1,S24-00022,319,8346,358,5998,9270
2024-09-14 01:31:28.500,CC1,S24-00022,319,8344,362,5948,9270
2024-09-14 01:31:28.500,CC1,S24-00022,319,8344,362,5948,9270
2024-09-14 01:31:28.700,CC1,S24-00022,308,7934,363,5948,9270
2024-09-14 01:31:28.700,CC1,S24-00022,308,7934,363,5948,9270
2024-09-14 01:31:29.000,CC1,S24-00022,319,8343,364,5979,9275
2024-09-14 01:31:29.000,CC1,S24-00022,319,8343,364,5979,9285
2024-09-14 01:31:29.100,CC1,S24-00022,308,7934,360,5973,9288
2024-09-14 01:31:29.100,CC1,S24-00022,308,7934,360,5973,9289
2024-09-14 01:31:29.300,CC1,S24-00022,308,7934,358,6051,9288
2024-09-14 01:31:29.300,CC1,S24-00022,308,7934,358,6051,9290
2024-09-14 01:31:29.600,CC1,S24-00022,320,8306,359,6013,9300
2024-09-14 01:31:29.600,CC1,S24-00022,320,8306,359,6013,9301
2024-09-14 01:31:29.800,CC1,S24-00022,320,8351,358,6084,9300
2024-09-14 01:31:29.800,CC1,S24-00022,320,8351,358,6084,9303
2024-09-14 01:31:30.100,CC1,S24-00022,320,8308,363,5948,9317
2024-09-14 01:31:30.100,CC1,S24-00022,320,8308,363,5948,9319
2024-09-14 01:31:30.200,CC1,S24-00022,320,8337,363,5948,9320
2024-09-14 01:31:30.200,CC1,S24-00022,320,8337,363,5948,9324
2024-09-14 01:31:30.400,CC1,S24-00022,308,7934,358,6090,9333
2024-09-14 01:31:30.400,CC1,S24-00022,308,7934,358,6090,9335
2024-09-14 01:31:30.700,CC1,S24-00022,308,7934,357,6051,9330
2024-09-14 01:31:30.700,CC1,S24-00022,308,7934,357,6051,9327
2024-09-14 01:31:30.900,CC1,S24-00022,319,8364,358,6107,9328
2024-09-14 01:31:30.900,CC1,S24-00022,319,8364,358,6107,9329
2024-09-14 01:31:31.000,CC1,S24-00022,320,8289,360,6022,9319
2024-09-14 01:31:31.000,CC1,S24-00022,320,8289,360,6022,9310
2024-09-14 01:31:31.300,CC1,S24-00022,320,8293,363,5948,9308
2024-09-14 01:31:31.300,CC1,S24-00022,320,8293,363,5948,9305
2024-09-14 01:31:31.500,CC1,S24-00022,320,8319,357,6045,9300
2024-09-14 01:31:31.500,CC1,S24-00022,320,8319,357,6045,9295
2024-09-14 01:31:31.700,CC1,S24-00022,320,8288,361,5982,9296
2024-09-14 01:31:31.700,CC1,S24-00022,320,8288,361,5982,9290
2024-09-14 01:31:32.000,CC1,S24-00022,319,8358,361,5997,9285
2024-09-14 01:31:32.000,CC1,S24-00022,319,8358,361,5997,9286
2024-09-14 01:31:32.200,CC1,S24-00022,309,7934,359,5966,9279
2024-09-14 01:31:32.200,CC1,S24-00022,309,7934,359,5966,9276
2024-09-14 01:31:32.300,CC1,S24-00022,320,8286,363,5948,9275
2024-09-14 01:31:32.300,CC1,S24-00022,320,8286,363,5948,9270
2024-09-14 01:31:32.600,CC1,S24-00022,308,7974,357,6076,9270
2024-09-14 01:31:32.600,CC1,S24-00022,308,7974,357,6076,9271
2024-09-14 01:31:32.800,CC1,S24-00022,319,8333,361,5963,9276
2024-09-14 01:31:32.800,CC1,S24-00022,319,8333,361,5963,9280
2024-09-14 01:31:33.100,CC1,S24-00022,320,8270,361,5988,9299
2024-09-14 01:31:33.100,CC1,S24-00022,320,8270,361,5988,9300
2024-09-14 01:31:33.300,CC1,S24-00022,308,7969,359,6046,9321
2024-09-14 01:31:33.300,CC1,S24-00022,308,7969,359,6046,9327
2024-09-14 01:31:33.400,CC1,S24-00022,320,8296,359,6000,9270
2024-09-14 01:31:33.400,CC1,S24-00022,320,8296,359,6000,9270
2024-09-14 01:31:33.700,CC1,S24-00022,321,8297,361,6010,9270
2024-09-14 01:31:33.700,CC1,S24-00022,321,8297,361,6010,9270
2024-09-14 01:31:33.900,CC1,S24-00022,308,7934,359,6033,9270
2024-09-14 01:31:33.900,CC1,S24-00022,308,7934,359,6033,9270
2024-09-14 01:31:34.100,CC1,S24-00022,320,8281,360,5998,9275
2024-09-14 01:31:34.100,CC1,S24-00022,320,8281,360,5998,9285
2024-09-14 01:31:34.400,CC1,S24-00022,308,7934,358,6033,9288
2024-09-14 01:31:34.400,CC1,S24-00022,308,7934,358,6033,9289
2024-09-14 01:31:34.500,CC1,S24-00022,320,8302,357,6090,9288
2024-09-14 01:31:34.500,CC1,S24-00022,320,8302,357,6090,9290
2024-09-14 01:31:34.700,CC1,S24-00022,321,8256,360,5980,9300
2024-09-14 01:31:34.700,CC1,S24-00022,321,8256,360,5980,9301
2024-09-14 01:31:35.000,CC1,S24-00022,320,8307,357,6124,9300
2024-09-14 01:31:35.000,CC1,S24-00022,320,8307,357,6124,9303
2024-09-14 01:31:35.200,CC1,S24-00022,308,7934,358,6077,9317
2024-09-14 01:31:35.200,CC1,S24-00022,308,7934,358,6077,9319
2024-09-14 01:31:35.500,CC1,S24-00022,321,8262,362,5980,9320
2024-09-14 01:31:35.500,CC1,S24-00022,321,8262,362,5980,9324
2024-09-14 01:31:35.600,CC1,S24-00022,320,8306,358,6074,9333
2024-09-14 01:31:35.600,CC1,S24-00022,320,8306,358,6074,9335
2024-09-14 01:31:35.800,CC1,S24-00022,321,8311,358,6003,9330
2024-09-14 01:31:35.800,CC1,S24-00022,321,8311,358,6003,9327
2024-09-14 01:31:36.100,CC1,S24-00022,320,8328,363,5948,9328
2024-09-14 01:31:36.100,CC1,S24-00022,320,8328,363,5948,9329
2024-09-14 01:31:36.300,CC1,S24-00022,320,8303,362,5948,9319
2024-09-14 01:31:36.300,CC1,S24-00022,320,8303,362,5948,9310
2024-09-14 01:31:36.500,CC1,S24-00022,320,8315,357,6103,9308
2024-09-14 01:31:36.500,CC1,S24-00022,320,8315,357,6103,9305
2024-09-14 01:31:36.700,CC1,S24-00022,320,8288,359,5980,9300
2024-09-14 01:31:36.700,CC1,S24-00022,320,8288,359,5980,9295
2024-09-14 01:31:36.900,CC1,S24-00022,319,8272,362,6020,9296
2024-09-14 01:31:36.900,CC1,S24-00022,319,8272,362,6020,9290
2024-09-14 01:31:37.100,CC1,S24-00022,320,8320,358,6010,9285
2024-09-14 01:31:37.100,CC1,S24-00022,320,8320,358,6010,9286
2024-09-14 01:31:37.400,CC1,S24-00022,320,8325,364,5954,9279
2024-09-14 01:31:37.400,CC1,S24-00022,320,8325,364,5954,9276
2024-09-14 01:31:37.600,CC1,S24-00022,320,8309,362,5958,9275
2024-09-14 01:31:37.600,CC1,S24-00022,320,8309,362,5958,9270
2024-09-14 01:31:37.900,CC1,S24-00022,320,8294,361,5992,9270
2024-09-14 01:31:37.900,CC1,S24-00022,320,8294,361,5992,9271
2024-09-14 01:31:38.000,CC1,S24-00022,320,8307,361,5948,9276
2024-09-14 01:31:38.000,CC1,S24-00022,320,8307,361,5948,9280
2024-09-14 01:31:38.200,CC1,S24-00022,308,7934,366,5948,9299
2024-09-14 01:31:38.200,CC1,S24-00022,308,7934,366,5948,9300
2024-09-14 01:31:38.500,CC1,S24-00022,309,7934,363,5948,9321
2024-09-14 01:31:38.500,CC1,S24-00022,309,7934,363,5948,9327
2024-09-14 01:31:38.700,CC1,S24-00022,308,7934,364,5954,9270
2024-09-14 01:31:38.700,CC1,S24-00022,308,7934,364,5954,9270
2024-09-14 01:31:38.900,CC1,S24-00022,320,8322,359,6064,9270
2024-09-14 01:31:38.900,CC1,S24-00022,320,8322,359,6064,9270
2024-09-14 01:31:39.100,CC1,S24-00022,320,8312,363,6011,9270
2024-09-14 01:31:39.100,CC1,S24-00022,320,8312,363,6011,9270
2024-09-14 01:31:39.300,CC1,S24-00022,320,8320,364,5948,9275
2024-09-14 01:31:39.300,CC1,S24-00022,320,8320,364,5948,9285
2024-09-14 01:31:39.500,CC1,S24-00022,319,8291,363,5980,9288
2024-09-14 01:31:39.500,CC1,S24-00022,319,8291,363,5980,9289
2024-09-14 01:31:39.800,CC1,S24-00022,321,8283,360,5969,9288
2024-09-14 01:31:39.800,CC1,S24-00022,321,8283,360,5969,9290
2024-09-14 01:31:40.000,CC1,S24-00022,320,8310,359,6027,9300
2024-09-14 01:31:40.000,CC1,S24-00022,320,8310,359,6027,9301
2024-09-14 01:31:40.100,CC1,S24-00022,319,8376,358,6045,9300
2024-09-14 01:31:40.100,CC1,S24-00022,319,8376,358,6045,9303
2024-09-14 01:31:40.400,CC1,S24-00022,320,8291,359,5998,9317
2024-09-14 01:31:40.400,CC1,S24-00022,320,8291,359,5998,9319
2024-09-14 01:31:40.600,CC1,S24-00022,320,8291,360,6024,9320
2024-09-14 01:31:40.600,CC1,S24-00022,320,8291,360,6024,9324
2024-09-14 01:31:40.900,CC1,S24-00022,308,7934,359,5990,9333
2024-09-14 01:31:40.900,CC1,S24-00022,308,7934,359,5990,9335
2024-09-14 01:31:41.000,CC1,S24-00022,319,8297,363,5958,9330
2024-09-14 01:31:41.000,CC1,S24-00022,319,8297,363,5958,9327
2024-09-14 01:31:41.200,CC1,S24-00022,320,8277,363,5948,9328
2024-09-14 01:31:41.200,CC1,S24-00022,320,8277,363,5948,9329
2024-09-14 01:31:41.500,CC1,S24-00022,309,7934,361,5990,9319
2024-09-14 01:31:41.500,CC1,S24-00022,309,7934,361,5990,9310
2024-09-14 01:31:41.700,CC1,S24-00022,320,8324,358,6043,9308
2024-09-14 01:31:41.700,CC1,S24-00022,320,8324,358,6043,9305
2024-09-14 01:31:41.900,CC1,S24-00022,308,7945,358,6044,9300
2024-09-14 01:31:41.900,CC1,S24-00022,308,7945,358,6044,9295
2024-09-14 01:31:42.200,CC1,S24-00022,320,8305,359,6001,9296
2024-09-14 01:31:42.200,CC1,S24-00022,320,8305,359,6001,9290
2024-09-14 01:31:42.300,CC1,S24-00022,319,8352,359,6033,9285
2024-09-14 01:31:42.300,CC1,S24-00022,319,8352,359,6033,9286
2024-09-14 01:31:42.500,CC1,S24-00022,320,8316,358,6047,9279
2024-09-14 01:31:42.500,CC1,S24-00022,320,8316,358,6047,9276
2024-09-14 01:31:42.800,CC1,S24-00022,320,8292,363,6005,9275
2024-09-14 01:31:42.800,CC1,S24-00022,320,8292,363,6005,9270
2024-09-14 01:31:43.000,CC1,S24-00022,320,8331,357,6142,9270
2024-09-14 01:31:43.000,CC1,S24-00022,320,8331,357,6142,9271
2024-09-14 01:31:43.100,CC1,S24-00022,321,8261,362,5955,9276
2024-09-14 01:31:43.100,CC1,S24-00022,321,8261,362,5955,9280
2024-09-14 01:31:43.400,CC1,S24-00022,321,8286,361,6025,9299
2024-09-14 01:31:43.400,CC1,S24-00022,321,8286,361,6025,9300
2024-09-14 01:31:43.600,CC1,S24-00022,321,8290,357,6032,9321
2024-09-14 01:31:43.600,CC1,S24-00022,321,8290,357,6032,9327
2024-09-14 01:31:43.900,CC1,S24-00022,320,8308,357,6114,9270
2024-09-14 01:31:43.900,CC1,S24-00022,320,8308,357,6114,9270
2024-09-14 01:31:44.100,CC1,S24-00022,320,8300,362,6049,9270
2024-09-14 01:31:44.100,CC1,S24-00022,320,8300,362,6049,9270
2024-09-14 01:31:44.200,CC1,S24-00022,321,8285,361,5983,9270
2024-09-14 01:31:44.200,CC1,S24-00022,321,8285,361,5983,9270
2024-09-14 01:31:44.500,CC1,S24-00022,320,8326,363,5948,9275
2024-09-14 01:31:44.500,CC1,S24-00022,320,8326,363,5948,9285
2024-09-14 01:31:44.700,CC1,S24-00022,321,8268,360,6015,9288
2024-09-14 01:31:44.700,CC1,S24-00022,321,8268,360,6015,9289
2024-09-14 01:31:44.900,CC1,S24-00022,321,8265,361,5975,9288
2024-09-14 01:31:44.900,CC1,S24-00022,321,8265,361,5975,9290
2024-09-14 01:31:45.200,CC1,S24-00022,308,7941,358,6083,9300
2024-09-14 01:31:45.200,CC1,S24-00022,308,7941,358,6083,9301
2024-09-14 01:31:45.400,CC1,S24-00022,308,8085,362,5948,9300
2024-09-14 01:31:45.400,CC1,S24-00022,308,8085,362,5948,9303
2024-09-14 01:31:45.500,CC1,S24-00022,320,8284,359,6005,9317
2024-09-14 01:31:45.500,CC1,S24-00022,320,8284,359,6005,9319
2024-09-14 01:31:45.800,CC1,S24-00022,320,8293,362,5965,9320
2024-09-14 01:31:45.800,CC1,S24-00022,320,8293,362,5965,9324
2024-09-14 01:31:46.000,CC1,S24-00022,308,7934,361,5969,9333
2024-09-14 01:31:46.000,CC1,S24-00022,308,7934,361,5969,9335
2024-09-14 01:31:46.300,CC1,S24-00022,320,8314,359,6029,9330
2024-09-14 01:31:46.300,CC1,S24-00022,320,8314,359,6029,9327
2024-09-14 01:31:46.500,CC1,S24-00022,308,7934,362,6008,9328
2024-09-14 01:31:46.500,CC1,S24-00022,308,7934,362,6008,9329
2024-09-14 01:31:46.600,CC1,S24-00022,308,7934,359,6027,9319
2024-09-14 01:31:46.600,CC1,S24-00022,308,7934,359,6027,9310
2024-09-14 01:31:46.900,CC1,S24-00022,321,8276,362,5948,9308
2024-09-14 01:31:46.900,CC1,S24-00022,321,8276,362,5948,9305
2024-09-14 01:31:47.100,CC1,S24-00022,319,8326,361,5983,9300
2024-09-14 01:31:47.100,CC1,S24-00022,319,8326,361,5983,9295
2024-09-14 01:31:47.300,CC1,S24-00022,319,8349,357,6005,9296
2024-09-14 01:31:47.300,CC1,S24-00022,319,8349,357,6005,9290
2024-09-14 01:31:47.600,CC1,S24-00022,321,8289,360,5984,9285
2024-09-14 01:31:47.600,CC1,S24-00022,321,8289,360,5984,9286
2024-09-14 01:31:47.700,CC1,S24-00022,320,8305,361,5995,9279
2024-09-14 01:31:47.700,CC1,S24-00022,320,8305,361,5995,9276
2024-09-14 01:31:47.900,CC1,S24-00022,321,8300,360,6049,9275
2024-09-14 01:31:47.900,CC1,S24-00022,321,8300,360,6049,9270
2024-09-14 01:31:48.200,CC1,S24-00022,320,8310,359,6031,9270
2024-09-14 01:31:48.200,CC1,S24-00022,320,8310,359,6031,9271
2024-09-14 01:31:48.400,CC1,S24-00022,320,8305,361,5996,9276
2024-09-14 01:31:48.400,CC1,S24-00022,320,8305,361,5996,9280
2024-09-14 01:31:48.700,CC1,S24-00022,308,7943,359,6022,9299
2024-09-14 01:31:48.700,CC1,S24-00022,308,7943,359,6022,9300
2024-09-14 01:31:48.800,CC1,S24-00022,308,7984,359,6043,9321
2024-09-14 01:31:48.800,CC1,S24-00022,308,7984,359,6043,9327
2024-09-14 01:31:49.000,CC1,S24-00022,320,8293,359,6089,9270
2024-09-14 01:31:49.000,CC1,S24-00022,320,8293,359,6089,9270
2024-09-14 01:31:49.300,CC1,S24-00022,320,8298,361,5948,9270
2024-09-14 01:31:49.300,CC1,S24-00022,320,8298,361,5948,9270
2024-09-14 01:31:49.500,CC1,S24-00022,308,7934,359,6014,9270
2024-09-14 01:31:49.500,CC1,S24-00022,308,7934,359,6014,9270
2024-09-14 01:31:49.700,CC1,S24-00022,320,8311,357,6067,9270
2024-09-14 01:31:49.700,CC1,S24-00022,320,8311,357,6067,9270
2024-09-14 01:31:49.900,CC1,S24-00022,320,8310,362,5983,9270
2024-09-14 01:31:49.900,CC1,S24-00022,320,8310,362,5983,9270
2024-09-14 01:31:50.100,CC1,S24-00022,321,8265,359,6005,9270
