MEAS_DT,COIL_ID,SEQ_NO,SPD,LEN,PWR,SET-FRQ,SET-DTY,SET-PWR,GATE-MS
2024-11-17 10:01:08.760,C2403301,28,250,241.2,1684,1000,100,82,1154
2024-11-17 10:01:12.266,C2403301,29,250,241.1,1707,1000,100,83,1670
2024-11-17 10:01:14.904,C2403301,30,250,241.2,1685,1000,100,82,1154
2024-11-17 10:01:19.230,C2403301,31,30,19.4,683,1000,100,38,650
2024-11-17 10:01:20.742,C2403301,32,30,19.4,683,1000,100,38,650
2024-11-17 10:01:23.828,C2403301,33,30,19.4,683,1000,100,38,650
2024-11-17 10:01:25.598,C2403301,34,30,19.4,683,1000,100,38,650
2024-11-17 10:01:29.134,C2403301,35,30,19.4,683,1000,100,38,650
2024-11-17 10:01:30.828,C2403301,36,30,19.4,683,1000,100,38,650
2024-11-17 10:01:32.580,C2403301,37,30,19.4,683,1000,100,38,650
2024-11-17 10:01:35.564,C2403301,38,30,19.4,683,1000,100,38,650
2024-11-17 10:01:37.016,C2403301,39,30,19.4,683,1000,100,38,650
2024-11-17 10:08:21.915,C2403302,1,250,241.1,1663,1000,100,82,1154
2024-11-17 10:08:25.217,C2403302,2,250,241.2,1689,1000,100,83,1670
2024-11-17 10:08:28.033,C2403302,3,250,241.1,1671,1000,100,82,1153
2024-11-17 10:08:31.293,C2403302,4,250,241.2,1694,1000,100,83,1670
2024-11-17 10:08:34.021,C2403302,5,250,241.1,1674,1000,100,82,1154
2024-11-17 10:08:37.295,C2403302,6,250,241.2,1698,1000,100,83,1670
2024-11-17 10:08:43.111,C2403302,7,250,241.1,1673,1000,100,82,1153
2024-11-17 10:08:46.405,C2403302,8,250,241.2,1698,1000,100,83,1670
2024-11-17 10:08:49.187,C2403302,9,250,241.1,1678,1000,100,82,1154
2024-11-17 10:08:52.485,C2403302,10,250,241.2,1700,1000,100,83,1670
2024-11-17 10:08:55.231,C2403302,11,250,241.1,1679,1000,100,82,1154
2024-11-17 10:08:58.497,C2403302,12,250,241.2,1702,1000,100,83,1670
2024-11-17 10:09:03.071,C2403302,13,30,19.4,683,1000,100,38,650
2024-11-17 10:09:04.771,C2403302,14,30,19.4,682,1000,100,38,650
2024-11-17 10:09:07.693,C2403302,15,30,19.4,682,1000,100,38,650
2024-11-17 10:09:10.969,C2403302,16,30,19.4,682,1000,100,38,650
2024-11-17 10:09:12.687,C2403302,17,30,19.4,682,1000,100,38,650
2024-11-17 10:09:14.325,C2403302,18,30,19.4,682,1000,100,38,650
2024-11-17 10:09:34.849,C2403302,19,250,241.1,1693,1000,100,83,1670
2024-11-17 10:09:37.591,C2403302,20,250,241.2,1675,1000,100,82,1154
2024-11-17 10:09:41.013,C2403302,21,250,241.1,1699,1000,100,83,1670
2024-11-17 10:09:43.699,C2403302,22,250,241.2,1679,1000,100,82,1154
2024-11-17 10:09:47.093,C2403302,23,250,241.1,1702,1000,100,83,1670
2024-11-17 10:09:49.661,C2403302,24,250,241.2,1682,1000,100,82,1154
2024-11-17 10:09:56.257,C2403302,25,250,241.1,1699,1000,100,83,1670
2024-11-17 10:09:59.011,C2403302,26,250,241.2,1680,1000,100,82,1154
2024-11-17 10:10:02.537,C2403302,27,250,241.1,1703,1000,100,83,1670
2024-11-17 10:10:05.143,C2403302,28,250,241.2,1683,1000,100,82,1154
2024-11-17 10:10:08.647,C2403302,29,250,241.1,1705,1000,100,83,1670
2024-11-17 10:10:11.277,C2403302,30,250,241.2,1684,1000,100,82,1154
2024-11-17 10:10:15.531,C2403302,31,30,19.4,683,1000,100,38,650
2024-11-17 10:10:17.023,C2403302,32,30,19.4,683,1000,100,38,650
2024-11-17 10:10:20.141,C2403302,33,30,19.4,683,1000,100,38,650
2024-11-17 10:10:21.883,C2403302,34,30,19.4,683,1000,100,38,650
2024-11-17 10:10:25.339,C2403302,35,30,19.4,683,1000,100,38,650
2024-11-17 10:10:27.043,C2403302,36,30,19.4,683,1000,100,38,650
2024-11-17 10:10:28.731,C2403302,37,30,19.4,683,1000,100,38,650
2024-11-17 10:10:31.731,C2403302,38,30,19.4,683,1000,100,38,650
2024-11-17 10:10:33.281,C2403302,39,30,19.4,683,1000,100,38,650
2024-11-17 10:11:20.207,C2403303,1,250,241.1,1669,1000,100,82,1154
2024-11-17 10:11:23.599,C2403303,2,250,241.2,1694,1000,100,83,1670
2024-11-17 10:11:26.425,C2403303,3,250,241.1,1677,1000,100,82,1153
2024-11-17 10:11:29.695,C2403303,4,250,241.2,1699,1000,100,83,1670
2024-11-17 10:11:32.423,C2403303,5,250,241.1,1679,1000,100,82,1154
2024-11-17 10:11:35.679,C2403303,6,250,241.2,1702,1000,100,83,1670
2024-11-17 10:11:41.517,C2403303,7,250,241.1,1677,1000,100,82,1153
2024-11-17 10:11:44.807,C2403303,8,250,241.2,1702,1000,100,83,1670
2024-11-17 10:11:47.525,C2403303,9,250,241.1,1682,1000,100,82,1154
2024-11-17 10:11:50.789,C2403303,10,250,241.2,1704,1000,100,83,1670
2024-11-17 10:11:53.577,C2403303,11,250,241.1,1683,1000,100,82,1154
2024-11-17 10:11:56.811,C2403303,12,250,241.2,1705,1000,100,83,1670
2024-11-17 10:12:01.279,C2403303,13,30,19.4,683,1000,100,38,650
2024-11-17 10:12:02.957,C2403303,14,30,19.4,683,1000,100,38,650
2024-11-17 10:12:05.885,C2403303,15,30,19.4,683,1000,100,38,650
2024-11-17 10:12:09.209,C2403303,16,30,19.4,683,1000,100,38,650
2024-11-17 10:12:10.977,C2403303,17,30,19.4,683,1000,100,38,650
2024-11-17 10:12:12.659,C2403303,18,30,19.4,683,1000,100,38,650
2024-11-17 10:12:32.961,C2403303,19,250,241.1,1695,1000,100,83,1670
2024-11-17 10:12:35.607,C2403303,20,250,241.2,1678,1000,100,82,1154
2024-11-17 10:12:39.081,C2403303,21,250,241.1,1702,1000,100,83,1670
2024-11-17 10:12:41.689,C2403303,22,250,241.2,1680,1000,100,82,1154
2024-11-17 10:12:45.121,C2403303,23,250,241.1,1703,1000,100,83,1670
2024-11-17 10:12:47.821,C2403303,24,250,241.2,1683,1000,100,82,1154
2024-11-17 10:12:54.283,C2403303,25,250,241.1,1702,1000,100,83,1670
2024-11-17 10:12:56.837,C2403303,26,250,241.2,1683,1000,100,82,1154
2024-11-17 10:13:00.363,C2403303,27,250,241.1,1704,1000,100,83,1670
2024-11-17 10:13:02.941,C2403303,28,250,241.2,1684,1000,100,82,1154
2024-11-17 10:13:06.451,C2403303,29,250,241.1,1707,1000,100,83,1670
2024-11-17 10:13:09.033,C2403303,30,250,241.2,1685,1000,100,82,1154
2024-11-17 10:13:13.327,C2403303,31,30,19.4,683,1000,100,38,650
2024-11-17 10:13:14.943,C2403303,32,30,19.4,683,1000,100,38,650
2024-11-17 10:13:18.023,C2403303,33,30,19.4,683,1000,100,38,650
2024-11-17 10:13:19.809,C2403303,34,30,19.4,683,1000,100,38,650
2024-11-17 10:13:23.365,C2403303,35,30,19.4,683,1000,100,38,650
2024-11-17 10:13:25.019,C2403303,36,30,19.4,683,1000,100,38,650
2024-11-17 10:13:26.771,C2403303,37,30,19.4,683,1000,100,38,650
2024-11-17 10:13:29.729,C2403303,38,30,19.4,683,1000,100,38,650
2024-11-17 10:13:31.273,C2403303,39,30,19.4,683,1000,100,38,650
2024-11-17 10:21:15.874,C2403304,1,250,241.1,1663,1000,100,82,1154
2024-11-17 10:21:19.074,C2403304,2,250,241.2,1689,1000,100,83,1670
2024-11-17 10:21:21.822,C2403304,3,250,241.1,1671,1000,100,82,1153
2024-11-17 10:21:25.204,C2403304,4,250,241.2,1694,1000,100,83,1670
2024-11-17 10:21:28.042,C2403304,5,250,241.1,1674,1000,100,82,1154
2024-11-17 10:21:31.272,C2403304,6,250,241.2,1698,1000,100,83,1670
2024-11-17 10:21:36.982,C2403304,7,250,241.1,1673,1000,100,82,1153
2024-11-17 10:21:40.175,C2403304,8,250,241.2,1698,1000,100,83,1670
2024-11-17 10:21:42.963,C2403304,9,250,241.1,1678,1000,100,82,1154
2024-11-17 10:21:46.207,C2403304,10,250,241.2,1700,1000,100,83,1670
2024-11-17 10:21:49.033,C2403304,11,250,241.1,1679,1000,100,82,1154
2024-11-17 10:21:52.305,C2403304,12,250,241.2,1702,1000,100,83,1670
2024-11-17 10:21:56.769,C2403304,13,30,19.4,682,1000,100,38,650
2024-11-17 10:21:58.425,C2403304,14,30,19.4,682,1000,100,38,650
2024-11-17 10:22:01.395,C2403304,15,30,19.4,682,1000,100,38,650
2024-11-17 10:22:04.787,C2403304,16,30,19.4,682,1000,100,38,650
2024-11-17 10:22:06.451,C2403304,17,30,19.4,682,1000,100,38,650
2024-11-17 10:22:08.151,C2403304,18,30,19.4,682,1000,100,38,650
2024-11-17 10:22:28.563,C2403304,19,250,241.1,1693,1000,100,83,1670
2024-11-17 10:22:31.161,C2403304,20,250,241.2,1675,1000,100,82,1154
2024-11-17 10:22:34.609,C2403304,21,250,241.1,1699,1000,100,83,1670
2024-11-17 10:22:37.281,C2403304,22,250,241.2,1679,1000,100,82,1154
2024-11-17 10:22:40.697,C2403304,23,250,241.1,1702,1000,100,83,1670
2024-11-17 10:22:43.483,C2403304,24,250,241.2,1680,1000,100,82,1154
2024-11-17 10:22:49.875,C2403304,25,250,241.1,1699,1000,100,83,1670
2024-11-17 10:22:52.489,C2403304,26,250,241.2,1680,1000,100,82,1154
2024-11-17 10:22:55.983,C2403304,27,250,241.1,1703,1000,100,83,1670
2024-11-17 10:22:58.581,C2403304,28,250,241.2,1683,1000,100,82,1154
2024-11-17 10:23:02.053,C2403304,29,250,241.1,1705,1000,100,83,1670
2024-11-17 10:23:04.685,C2403304,30,250,241.2,1684,1000,100,82,1154
2024-11-17 10:23:09.081,C2403304,31,30,19.4,683,1000,100,38,650
2024-11-17 10:23:10.523,C2403304,32,30,19.4,683,1000,100,38,650
2024-11-17 10:23:13.601,C2403304,33,30,19.4,683,1000,100,38,650
2024-11-17 10:23:15.399,C2403304,34,30,19.4,683,1000,100,38,650
2024-11-17 10:23:18.915,C2403304,35,30,19.4,683,1000,100,38,650
2024-11-17 10:23:20.635,C2403304,36,30,19.4,683,1000,100,38,650
2024-11-17 10:23:22.379,C2403304,37,30,19.4,683,1000,100,38,650
2024-11-17 10:23:25.381,C2403304,38,30,19.4,683,1000,100,38,650
2024-11-17 10:23:26.851,C2403304,39,30,19.4,683,1000,100,38,650
2024-11-17 10:40:01.428,C2403305,1,250,241.1,1666,1000,100,82,1154
2024-11-17 10:40:04.738,C2403305,2,250,241.2,1690,1000,100,83,1670
2024-11-17 10:40:07.556,C2403305,3,250,241.1,1672,1000,100,82,1153
2024-11-17 10:40:10.846,C2403305,4,250,241.2,1695,1000,100,83,1670
2024-11-17 10:40:13.688,C2403305,5,250,241.1,1675,1000,100,82,1154
2024-11-17 10:40:16.918,C2403305,6,250,241.2,1699,1000,100,83,1670
2024-11-17 10:40:22.706,C2403305,7,250,241.1,1674,1000,100,82,1153
2024-11-17 10:40:25.998,C2403305,8,250,241.2,1699,1000,100,83,1670
2024-11-17 10:40:28.750,C2403305,9,250,241.1,1678,1000,100,82,1154
2024-11-17 10:40:31.998,C2403305,10,250,241.2,1702,1000,100,83,1670
2024-11-17 10:40:34.746,C2403305,11,250,241.1,1680,1000,100,82,1154
2024-11-17 10:40:38.030,C2403305,12,250,241.2,1703,1000,100,83,1670
2024-11-17 10:40:42.584,C2403305,13,30,19.4,684,1000,100,38,650
2024-11-17 10:40:44.338,C2403305,14,30,19.4,682,1000,100,38,650
2024-11-17 10:40:47.280,C2403305,15,30,19.4,682,1000,100,38,650
2024-11-17 10:40:50.626,C2403305,16,30,19.4,682,1000,100,38,650
2024-11-17 10:40:52.412,C2403305,17,30,19.4,682,1000,100,38,650
2024-11-17 10:40:54.106,C2403305,18,30,19.4,682,1000,100,38,650
2024-11-17 10:41:14.640,C2403305,19,250,241.1,1694,1000,100,83,1670
2024-11-17 10:41:17.322,C2403305,20,250,241.2,1676,1000,100,82,1154
2024-11-17 10:41:20.840,C2403305,21,250,241.1,1700,1000,100,83,1670
2024-11-17 10:41:23.512,C2403305,22,250,241.2,1679,1000,100,82,1154
2024-11-17 10:41:27.030,C2403305,23,250,241.1,1703,1000,100,83,1670
2024-11-17 10:41:29.696,C2403305,24,250,241.2,1682,1000,100,82,1154
2024-11-17 10:41:36.082,C2403305,25,250,241.1,1700,1000,100,83,1670
2024-11-17 10:41:38.674,C2403305,26,250,241.2,1682,1000,100,82,1154
2024-11-17 10:41:42.146,C2403305,27,250,241.1,1704,1000,100,83,1670
2024-11-17 10:41:44.794,C2403305,28,250,241.2,1683,1000,100,82,1154
2024-11-17 10:41:48.258,C2403305,29,250,241.1,1705,1000,100,83,1670
2024-11-17 10:41:50.898,C2403305,30,250,241.2,1684,1000,100,82,1154
2024-11-17 10:41:55.436,C2403305,31,30,19.4,684,1000,100,38,650
2024-11-17 10:41:56.960,C2403305,32,30,19.4,684,1000,100,38,650
2024-11-17 10:42:00.068,C2403305,33,30,19.4,684,1000,100,38,650
2024-11-17 10:42:01.802,C2403305,34,30,19.4,684,1000,100,38,650
2024-11-17 10:42:05.252,C2403305,35,30,19.4,684,1000,100,38,650
2024-11-17 10:42:06.966,C2403305,36,30,19.4,684,1000,100,38,650
2024-11-17 10:42:08.682,C2403305,37,30,19.4,684,1000,100,38,650
2024-11-17 10:42:11.688,C2403305,38,30,19.4,684,1000,100,38,650
2024-11-17 10:42:13.180,C2403305,39,30,19.4,684,1000,100,38,650
2024-11-17 10:58:47.756,C2403306,1,250,241.1,1663,1000,100,82,1154
2024-11-17 10:58:50.954,C2403306,2,250,241.2,1689,1000,100,83,1670
2024-11-17 10:58:53.710,C2403306,3,250,241.1,1670,1000,100,82,1153
2024-11-17 10:58:56.994,C2403306,4,250,241.2,1694,1000,100,83,1670
2024-11-17 10:58:59.832,C2403306,5,250,241.1,1674,1000,100,82,1154
2024-11-17 10:59:03.102,C2403306,6,250,241.2,1698,1000,100,83,1670
2024-11-17 10:59:08.986,C2403306,7,250,241.1,1673,1000,100,82,1153
2024-11-17 10:59:12.280,C2403306,8,250,241.2,1698,1000,100,83,1670
2024-11-17 10:59:14.982,C2403306,9,250,241.1,1678,1000,100,82,1154
2024-11-17 10:59:18.264,C2403306,10,250,241.2,1700,1000,100,83,1670
2024-11-17 10:59:21.016,C2403306,11,250,241.1,1679,1000,100,82,1154
2024-11-17 10:59:24.346,C2403306,12,250,241.2,1702,1000,100,83,1670
2024-11-17 10:59:28.826,C2403306,13,30,19.4,683,1000,100,38,650
2024-11-17 10:59:30.578,C2403306,14,30,19.4,682,1000,100,38,650
2024-11-17 10:59:33.542,C2403306,15,30,19.4,682,1000,100,38,650
2024-11-17 10:59:36.906,C2403306,16,30,19.4,682,1000,100,38,650
2024-11-17 10:59:38.676,C2403306,17,30,19.4,682,1000,100,38,650
2024-11-17 10:59:40.470,C2403306,18,30,19.4,682,1000,100,38,650
2024-11-17 11:00:00.934,C2403306,19,250,241.1,1693,1000,100,83,1670
2024-11-17 11:00:03.504,C2403306,20,250,241.2,1675,1000,100,82,1154
2024-11-17 11:00:06.988,C2403306,21,250,241.1,1699,1000,100,83,1670
2024-11-17 11:00:09.648,C2403306,22,250,241.2,1679,1000,100,82,1154
2024-11-17 11:00:13.076,C2403306,23,250,241.1,1702,1000,100,83,1670
2024-11-17 11:00:15.758,C2403306,24,250,241.2,1680,1000,100,82,1154
2024-11-17 11:00:22.180,C2403306,25,250,241.1,1699,1000,100,83,1670
2024-11-17 11:00:24.818,C2403306,26,250,241.2,1680,1000,100,82,1154
2024-11-17 11:00:28.296,C2403306,27,250,241.1,1703,1000,100,83,1670
2024-11-17 11:00:30.960,C2403306,28,250,241.2,1682,1000,100,82,1154
2024-11-17 11:00:34.410,C2403306,29,250,241.1,1704,1000,100,83,1670
2024-11-17 11:00:37.038,C2403306,30,250,241.2,1683,1000,100,82,1154
2024-11-17 11:00:41.292,C2403306,31,30,19.4,683,1000,100,38,650
2024-11-17 11:00:42.822,C2403306,32,30,19.4,682,1000,100,38,650
2024-11-17 11:00:45.872,C2403306,33,30,19.4,683,1000,100,38,650
2024-11-17 11:00:47.588,C2403306,34,30,19.4,683,1000,100,38,650
2024-11-17 11:00:51.116,C2403306,35,30,19.4,683,1000,100,38,650
2024-11-17 11:00:52.824,C2403306,36,30,19.4,683,1000,100,38,650
2024-11-17 11:00:54.502,C2403306,37,30,19.4,682,1000,100,38,650
2024-11-17 11:00:57.544,C2403306,38,30,19.4,683,1000,100,38,650
2024-11-17 11:00:59.012,C2403306,39,30,19.4,682,1000,100,38,650
2024-11-17 11:01:46.372,C2403307,1,250,241.1,1669,1000,100,82,1154
2024-11-17 11:01:49.636,C2403307,2,250,241.2,1694,1000,100,83,1670
2024-11-17 11:01:52.418,C2403307,3,250,241.1,1677,1000,100,82,1153
2024-11-17 11:01:55.684,C2403307,4,250,241.2,1699,1000,100,83,1670
2024-11-17 11:01:58.546,C2403307,5,250,241.1,1679,1000,100,82,1154
2024-11-17 11:02:01.774,C2403307,6,250,241.2,1702,1000,100,83,1670
2024-11-17 11:02:07.662,C2403307,7,250,241.1,1677,1000,100,82,1153
2024-11-17 11:02:10.982,C2403307,8,250,241.2,1702,1000,100,83,1670
2024-11-17 11:02:13.828,C2403307,9,250,241.1,1680,1000,100,82,1154
2024-11-17 11:02:17.042,C2403307,10,250,241.2,1704,1000,100,83,1670
2024-11-17 11:02:19.824,C2403307,11,250,241.1,1683,1000,100,82,1154
2024-11-17 11:02:23.072,C2403307,12,250,241.2,1705,1000,100,83,1670
2024-11-17 11:02:27.516,C2403307,13,30,19.4,683,1000,100,38,650
2024-11-17 11:02:29.238,C2403307,14,30,19.4,683,1000,100,38,650
2024-11-17 11:02:32.166,C2403307,15,30,19.4,683,1000,100,38,650
2024-11-17 11:02:35.486,C2403307,16,30,19.4,683,1000,100,38,650
2024-11-17 11:02:37.220,C2403307,17,30,19.4,683,1000,100,38,650
2024-11-17 11:02:38.922,C2403307,18,30,19.4,683,1000,100,38,650
2024-11-17 11:02:59.660,C2403307,19,250,241.1,1694,1000,100,83,1670
2024-11-17 11:03:02.330,C2403307,20,250,241.2,1678,1000,100,82,1154
2024-11-17 11:03:05.786,C2403307,21,250,241.1,1700,1000,100,83,1670
2024-11-17 11:03:08.524,C2403307,22,250,241.2,1680,1000,100,82,1154
2024-11-17 11:03:11.996,C2403307,23,250,241.1,1703,1000,100,83,1670
2024-11-17 11:03:14.678,C2403307,24,250,241.2,1683,1000,100,82,1154
2024-11-17 11:03:21.196,C2403307,25,250,241.1,1700,1000,100,83,1670
2024-11-17 11:03:23.830,C2403307,26,250,241.2,1682,1000,100,82,1154
2024-11-17 11:03:27.278,C2403307,27,250,241.1,1704,1000,100,83,1670
2024-11-17 11:03:29.836,C2403307,28,250,241.2,1684,1000,100,82,1154
2024-11-17 11:03:33.318,C2403307,29,250,241.1,1707,1000,100,83,1670
2024-11-17 11:03:35.920,C2403307,30,250,241.2,1684,1000,100,82,1154
2024-11-17 11:03:40.170,C2403307,31,30,19.4,683,1000,100,38,650
2024-11-17 11:03:41.620,C2403307,32,30,19.4,683,1000,100,38,650
2024-11-17 11:03:44.694,C2403307,33,30,19.4,683,1000,100,38,650
2024-11-17 11:03:46.444,C2403307,34,30,19.4,683,1000,100,38,650
2024-11-17 11:03:49.876,C2403307,35,30,19.4,683,1000,100,38,650
2024-11-17 11:03:51.606,C2403307,36,30,19.4,683,1000,100,38,650
2024-11-17 11:03:53.344,C2403307,37,30,19.4,683,1000,100,38,650
2024-11-17 11:03:56.336,C2403307,38,30,19.4,683,1000,100,38,650
2024-11-17 11:03:57.848,C2403307,39,30,19.4,683,1000,100,38,650
2024-11-17 11:06:32.773,C2403308,1,250,241.1,1665,1000,100,82,1154
2024-11-17 11:06:36.043,C2403308,2,250,241.2,1690,1000,100,83,1670
2024-11-17 11:06:38.819,C2403308,3,250,241.1,1673,1000,100,82,1153
2024-11-17 11:06:42.137,C2403308,4,250,241.2,1695,1000,100,83,1670
2024-11-17 11:06:44.945,C2403308,5,250,241.1,1675,1000,100,82,1154
2024-11-17 11:06:48.189,C2403308,6,250,241.2,1699,1000,100,83,1670
2024-11-17 11:06:54.005,C2403308,7,250,241.1,1674,1000,100,82,1153
2024-11-17 11:06:57.243,C2403308,8,250,241.2,1699,1000,100,83,1670
2024-11-17 11:06:59.991,C2403308,9,250,241.1,1678,1000,100,82,1154
2024-11-17 11:07:03.269,C2403308,10,250,241.2,1702,1000,100,83,1670
2024-11-17 11:07:06.123,C2403308,11,250,241.1,1680,1000,100,82,1154
2024-11-17 11:07:09.395,C2403308,12,250,241.2,1703,1000,100,83,1670
2024-11-17 11:07:13.835,C2403308,13,30,19.4,683,1000,100,38,650
2024-11-17 11:07:15.565,C2403308,14,30,19.4,683,1000,100,38,650
2024-11-17 11:07:18.477,C2403308,15,30,19.4,683,1000,100,38,650
2024-11-17 11:07:21.875,C2403308,16,30,19.4,683,1000,100,38,650
2024-11-17 11:07:23.641,C2403308,17,30,19.4,683,1000,100,38,650
2024-11-17 11:07:25.343,C2403308,18,30,19.4,683,1000,100,38,650
2024-11-17 11:07:45.665,C2403308,19,250,241.1,1693,1000,100,83,1670
2024-11-17 11:07:48.277,C2403308,20,250,241.2,1677,1000,100,82,1154
2024-11-17 11:07:51.783,C2403308,21,250,241.1,1699,1000,100,83,1670
2024-11-17 11:07:54.479,C2403308,22,250,241.2,1679,1000,100,82,1154
2024-11-17 11:07:57.971,C2403308,23,250,241.1,1702,1000,100,83,1670
2024-11-17 11:08:00.543,C2403308,24,250,241.2,1682,1000,100,82,1154
2024-11-17 11:08:06.973,C2403308,25,250,241.1,1700,1000,100,83,1670
2024-11-17 11:08:09.683,C2403308,26,250,241.2,1682,1000,100,82,1154
2024-11-17 11:08:13.209,C2403308,27,250,241.1,1703,1000,100,83,1670
2024-11-17 11:08:15.853,C2403308,28,250,241.2,1683,1000,100,82,1154
2024-11-17 11:08:19.341,C2403308,29,250,241.1,1705,1000,100,83,1670
2024-11-17 11:08:21.933,C2403308,30,250,241.2,1684,1000,100,82,1154
2024-11-17 11:08:26.171,C2403308,31,30,19.4,683,1000,100,38,650
2024-11-17 11:08:27.643,C2403308,32,30,19.4,683,1000,100,38,650
2024-11-17 11:08:30.693,C2403308,33,30,19.4,683,1000,100,38,650
2024-11-17 11:08:32.461,C2403308,34,30,19.4,683,1000,100,38,650
2024-11-17 11:08:35.883,C2403308,35,30,19.4,683,1000,100,38,650
2024-11-17 11:08:37.625,C2403308,36,30,19.4,683,1000,100,38,650
2024-11-17 11:08:39.307,C2403308,37,30,19.4,683,1000,100,38,650
2024-11-17 11:08:42.343,C2403308,38,30,19.4,683,1000,100,38,650
2024-11-17 11:08:43.793,C2403308,39,30,19.4,683,1000,100,38,650
2024-11-17 11:12:34.456,C2403309,1,250,241.1,1663,1000,100,82,1154
2024-11-17 11:12:37.668,C2403309,2,250,241.2,1689,1000,100,83,1670
2024-11-17 11:12:40.412,C2403309,3,250,241.1,1671,1000,100,82,1153
2024-11-17 11:12:43.740,C2403309,4,250,241.2,1694,1000,100,83,1670
2024-11-17 11:12:46.542,C2403309,5,250,241.1,1675,1000,100,82,1154
2024-11-17 11:12:49.774,C2403309,6,250,241.2,1698,1000,100,83,1670
2024-11-17 11:12:55.674,C2403309,7,250,241.1,1674,1000,100,82,1153
2024-11-17 11:12:58.968,C2403309,8,250,241.2,1698,1000,100,83,1670
2024-11-17 11:13:01.776,C2403309,9,250,241.1,1678,1000,100,82,1154
2024-11-17 11:13:05.084,C2403309,10,250,241.2,1700,1000,100,83,1670
2024-11-17 11:13:07.908,C2403309,11,250,241.1,1679,1000,100,82,1154
2024-11-17 11:13:11.154,C2403309,12,250,241.2,1703,1000,100,83,1670
2024-11-17 11:13:15.752,C2403309,13,30,19.4,683,1000,100,38,650
2024-11-17 11:13:17.464,C2403309,14,30,19.4,682,1000,100,38,650
2024-11-17 11:13:20.384,C2403309,15,30,19.4,683,1000,100,38,650
2024-11-17 11:13:23.774,C2403309,16,30,19.4,682,1000,100,38,650
2024-11-17 11:13:25.544,C2403309,17,30,19.4,682,1000,100,38,650
2024-11-17 11:13:27.224,C2403309,18,30,19.4,682,1000,100,38,650
2024-11-17 11:13:48.452,C2403309,19,250,241.1,1693,1000,100,83,1670
2024-11-17 11:13:51.054,C2403309,20,250,241.2,1677,1000,100,82,1154
2024-11-17 11:13:54.494,C2403309,21,250,241.1,1699,1000,100,83,1670
2024-11-17 11:13:57.118,C2403309,22,250,241.2,1679,1000,100,82,1154
2024-11-17 11:14:00.570,C2403309,23,250,241.1,1702,1000,100,83,1670
2024-11-17 11:14:03.126,C2403309,24,250,241.2,1682,1000,100,82,1154
2024-11-17 11:14:09.506,C2403309,25,250,241.1,1699,1000,100,83,1670
2024-11-17 11:14:12.174,C2403309,26,250,241.2,1680,1000,100,82,1154
2024-11-17 11:14:15.668,C2403309,27,250,241.1,1703,1000,100,83,1670
2024-11-17 11:14:18.328,C2403309,28,250,241.2,1683,1000,100,82,1154
2024-11-17 11:14:21.818,C2403309,29,250,241.1,1705,1000,100,83,1670
2024-11-17 11:14:24.436,C2403309,30,250,241.2,1684,1000,100,82,1154
2024-11-17 11:14:28.796,C2403309,31,30,19.4,683,1000,100,38,650
2024-11-17 11:14:30.330,C2403309,32,30,19.4,683,1000,100,38,650
2024-11-17 11:14:33.400,C2403309,33,30,19.4,683,1000,100,38,650
2024-11-17 11:14:35.130,C2403309,34,30,19.4,683,1000,100,38,650
2024-11-17 11:14:38.622,C2403309,35,30,19.4,683,1000,100,38,650
2024-11-17 11:14:40.314,C2403309,36,30,19.4,683,1000,100,38,650
2024-11-17 11:14:42.036,C2403309,37,30,19.4,683,1000,100,38,650
2024-11-17 11:14:45.012,C2403309,38,30,19.4,683,1000,100,38,650
2024-11-17 11:14:46.500,C2403309,39,30,19.4,683,1000,100,38,650
2024-11-17 11:32:24.489,C2403310,1,250,241.1,1663,1000,100,82,1154
2024-11-17 11:32:27.743,C2403310,2,250,241.2,1689,1000,100,83,1670
2024-11-17 11:32:30.489,C2403310,3,250,241.1,1671,1000,100,82,1153
2024-11-17 11:32:33.741,C2403310,4,250,241.2,1694,1000,100,83,1670
2024-11-17 11:32:36.501,C2403310,5,250,241.1,1674,1000,100,82,1154
2024-11-17 11:32:39.719,C2403310,6,250,241.2,1698,1000,100,83,1670
2024-11-17 11:32:45.469,C2403310,7,250,241.1,1673,1000,100,82,1153
2024-11-17 11:32:48.849,C2403310,8,250,241.2,1697,1000,100,83,1670
2024-11-17 11:32:51.587,C2403310,9,250,241.1,1678,1000,100,82,1154
2024-11-17 11:32:54.853,C2403310,10,250,241.2,1700,1000,100,83,1670
2024-11-17 11:32:57.625,C2403310,11,250,241.1,1679,1000,100,82,1154
2024-11-17 11:33:00.841,C2403310,12,250,241.2,1702,1000,100,83,1670
2024-11-17 11:33:05.307,C2403310,13,30,19.4,682,1000,100,38,650
2024-11-17 11:33:06.995,C2403310,14,30,19.4,682,1000,100,38,650
2024-11-17 11:33:09.953,C2403310,15,30,19.4,682,1000,100,38,650
2024-11-17 11:33:13.231,C2403310,16,30,19.4,682,1000,100,38,650
2024-11-17 11:33:14.925,C2403310,17,30,19.4,682,1000,100,38,650
2024-11-17 11:33:16.619,C2403310,18,30,19.4,682,1000,100,38,650
2024-11-17 11:33:37.207,C2403310,19,250,241.1,1693,1000,100,83,1670
2024-11-17 11:33:39.881,C2403310,20,250,241.2,1677,1000,100,82,1154
2024-11-17 11:33:43.359,C2403310,21,250,241.1,1699,1000,100,83,1670
2024-11-17 11:33:46.047,C2403310,22,250,241.2,1679,1000,100,82,1154
