MEAS_DT,BURST_ID,EQP_CD,SMP_NO,VIB-AGT
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,413,0.34140625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,414,0.0
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,415,-0.31171875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,416,-1.7515625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,417,-4.64609375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,418,-5.80390625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,419,-4.05234375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,420,-2.4640625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,421,-2.359375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,422,-2.765625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,423,-2.640625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,424,-1.609375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,425,-1.7421875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,426,-1.3671875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,427,-1.2578125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,428,0.296875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,429,2.7578125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,430,2.4296875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,431,1.5390625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,432,1.8046875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,433,3.5234375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,434,2.859375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,435,1.0234375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,436,1.7578125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,437,2.421875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,438,1.8125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,439,-0.9609375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,440,-1.359375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,441,1.1640625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,442,0.8359375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,443,-2.453125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,444,-3.765625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,445,-2.5703125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,446,-0.765625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,447,-2.40625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,448,-3.8984375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,449,-3.6328125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,450,-1.9140625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,451,-0.3515625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,452,-0.9609375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,453,-0.78125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,454,0.390625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,455,0.84375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,456,-1.234375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,457,-0.9375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,458,1.5078125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,459,3.8046875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,460,3.5078125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,461,2.15625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,462,1.9140625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,463,3.03125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,464,2.015625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,465,0.7265625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,466,0.2265625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,467,0.984375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,468,0.8515625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,469,-0.2890625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,470,-2.578125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,471,-3.5625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,472,-2.671875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,473,-2.9375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,474,-2.6953125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,475,-2.9140625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,476,-1.078125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,477,0.640625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,478,0.421875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,479,-1.8203125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,480,-1.5234375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,481,1.4609375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,482,2.65625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,483,1.578125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,484,-0.0625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,485,1.4296875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,486,2.234375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,487,1.5
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,488,-0.0625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,489,0.140625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,490,1.8046875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,491,2.0234375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,492,0.1875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,493,0.921875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,494,1.5859375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,495,0.9765625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,496,-1.4296875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,497,-2.4140625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,498,-1.5234375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,499,-0.71875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,500,-0.9609375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,501,-4.79453125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,502,-7.49609375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,503,-3.63671875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,504,-0.04453125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,505,-1.43984375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,506,-3.5625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,507,-0.8609375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,508,2.30078125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,509,2.71640625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,510,-1.54375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,511,-0.9796875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,512,1.58828125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,513,4.85390625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,514,0.178125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,515,-1.6921875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,516,0.0
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,517,4.64609375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,518,5.26953125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,519,1.30625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,520,-1.26171875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,521,1.0546875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,522,2.171875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,523,-0.4765625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,524,-2.28125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,525,-2.609375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,526,-1.1171875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,527,-1.3828125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,528,-2.1171875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,529,-1.0
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,530,0.421875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,531,-0.8671875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,532,-2.71875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,533,-2.4765625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,534,0.4375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,535,1.6328125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,536,1.2734375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,537,-1.0234375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,538,0.46875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,539,1.8203125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,540,1.0859375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,541,-1.375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,542,-0.390625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,543,2.3046875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,544,2.6640625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,545,1.6796875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,546,-1.015625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,547,-0.65625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,548,-0.984375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,549,-1.28125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,550,-3.171875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,551,-2.4375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,552,-0.421875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,553,-0.15625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,554,-1.3828125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,555,-2.046875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,556,-1.84375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,557,-0.5546875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,558,0.9609375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,559,1.5703125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,560,1.75
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,561,1.9140625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,562,1.15625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,563,1.2890625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,564,0.9140625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,565,0.8046875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,566,1.109375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,567,1.015625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,568,0.9296875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,569,1.0078125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,570,1.9296875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,571,1.046875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,572,-0.2109375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,573,-1.7265625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,574,-0.7109375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,575,-0.890625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,576,-1.7265625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,577,-3.40625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,578,-3.1875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,579,-2.171875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,580,-1.625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,581,-2.796875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,582,-2.34375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,583,-1.3828125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,584,-0.5
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,585,-1.296875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,586,-1.8125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,587,-0.3984375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,588,2.65625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,589,3.09375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,590,1.8984375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,591,2.2578125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,592,3.8984375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,593,3.0078125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,594,1.1171875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,595,0.875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,596,2.4375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,597,2.234375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,598,-0.171875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,599,-1.15625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,600,-0.859375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,601,-2.1375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,602,-7.28828125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,603,-7.97109375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,604,-4.85390625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,605,-0.890625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,606,-3.45859375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,607,-4.85390625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,608,-5.26953125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,609,-3.33984375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,610,-1.58828125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,611,-2.53828125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,612,-3.39921875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,613,-0.5046875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,614,1.425
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,615,2.4640625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,616,0.2375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,617,2.25625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,618,5.15078125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,619,7.08046875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,620,4.63125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,621,1.9375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,622,3.0
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,623,3.40625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,624,1.7578125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,625,-1.15625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,626,-0.7578125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,627,-0.3984375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,628,-0.7265625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,629,-2.21875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,630,-3.0234375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,631,-2.2890625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,632,-2.953125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,633,-3.96875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,634,-4.1484375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,635,-2.6328125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,636,-0.390625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,637,0.5
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,638,-0.3046875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,639,-0.0625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,640,1.0546875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,641,2.890625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,642,2.15625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,643,0.140625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,644,-0.125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,645,2.09375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,646,2.390625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,647,1.0390625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,648,-0.1875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,649,0.9296875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,650,1.5390625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,651,0.9921875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,652,0.4921875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,653,0.640625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,654,1.6015625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,655,-0.296875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,656,-2.7421875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,657,-3.0703125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,658,-1.578125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,659,-0.7734375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,660,-2.4921875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,661,-3.15625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,662,-2.140625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,663,-0.4765625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,664,-1.140625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,665,-1.75
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,666,-0.4609375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,667,1.7265625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,668,1.4296875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,669,0.078125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,670,-0.1640625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,671,1.3984375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,672,2.0078125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,673,1.0859375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,674,0.25
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,675,0.703125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,676,2.5078125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,677,2.75
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,678,0.734375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,679,-1.15625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,680,0.0703125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,681,1.1875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,682,0.171875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,683,-2.6015625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,684,-3.0
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,685,-1.921875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,686,-0.9375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,687,-1.234375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,688,-0.96875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,689,0.2578125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,690,0.4765625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,691,-1.765625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,692,-2.65625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,693,-0.765625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,694,0.953125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,695,0.734375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,696,-0.28125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,697,0.265625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,698,2.1171875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,699,2.359375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,700,-0.1015625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,701,0.43046875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,702,2.12265625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,703,3.6515625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,704,1.32109375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,705,0.059375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,706,-1.0984375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,707,-0.75703125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,708,-2.3453125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,709,-5.53671875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,710,-5.12109375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,711,-3.96328125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,712,-0.8015625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,713,-1.2171875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,714,-2.375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,715,-2.71640625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,716,2.078125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,717,2.7609375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,718,0.890625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,719,0.3265625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,720,-0.178125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,721,1.625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,722,1.84375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,723,2.046875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,724,1.5
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,725,2.3359375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,726,1.578125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,727,0.328125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,728,0.1640625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,729,0.921875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,730,0.7890625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,731,-0.859375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,732,-1.5234375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,733,-1.3203125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,734,-0.3984375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,735,-1.234375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,736,-3.5234375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,737,-3.8515625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,738,-1.765625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,739,-1.5
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,740,-2.7265625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,741,-3.390625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,742,-1.5546875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,743,-0.8203125
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,744,-0.6015625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,745,-2.0234375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,746,-0.359375
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,747,3.0
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,748,3.4765625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,749,2.1640625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,750,2.5625
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,751,2.921875
2024-10-20 09:32:31.807,A24-0267,P1-SP1-AGT01,752,3.25
